row_num,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16,region_17,region_18,region_19,region_20,region_21,region_22,region_23
10,6.538222706467425,10.148622639437228,13.336303748323177,2.6004252848491083,1.753108651809737,1.917234485677347,8.456686927021748,10.178533141339878,7.67226996994145,8.915186257572767,6.776898894721868,8.911971115853857,9.522184862602487,12.483447250738385,4.134095948616007,14.198715594100149,10.964356400621448,4.690481470367503,11.59430658580327,7.501076321813569,5.629138484626717,13.462773504808606,14.583058779126306,13.999933958650658
11,8.408924847501154,10.897042110904064,13.119701243478685,1.7135009032422017,3.1073566234395202,2.441321366701439,7.449892321502219,11.12157903338193,10.204051830938715,7.668542558344208,7.879874659248262,8.420321441779741,10.714651480945363,11.361195783767078,3.970729564550841,15.462315792906649,12.025305230976608,4.323656651096802,10.011353491978385,6.383739094091252,5.853876582227082,13.24552965742114,13.331999343517477,12.57615215505433
12,8.902050031869225,9.355860431176305,12.939664137965524,2.9752620229846665,4.75451344558752,2.6274429975704128,6.989344926363522,9.71256198397366,9.705188034996716,7.591805516201416,5.400906166821057,8.659370803384162,8.448562851797323,14.63281693303218,1.931901781751335,12.628685694321797,12.558177303821658,5.684140027690674,9.779947454765104,6.696494605291654,4.402815061728698,11.952046814124092,13.764347839668696,12.639155478599427
13,7.990006362497708,7.613664901173502,13.187035749834486,2.2687155784781536,3.381565991483284,3.2844502004876293,9.000063176320829,11.006486900336965,8.040345689747186,6.415211267143971,7.776073042702771,6.986915085941697,8.872348568358221,14.63658608608191,1.4194731554249196,14.109864342223604,12.561599569708138,3.9059408157804487,9.735330893134522,7.127626060343389,7.046575634206561,14.795789058762459,14.629203056508052,11.427167178153054
14,8.464653734163093,10.497799401324238,13.572365839055465,1.763296829150236,4.336271816716651,2.757986977247659,8.026492669704872,11.77211733940901,8.535563307278828,8.287104568581604,7.243093461829367,8.469787789079069,8.656430811699046,14.411413621686654,2.867326032394029,13.207970046728324,10.73868608173519,4.905547381245891,10.404750435570518,6.963341124133463,4.926457789657546,12.493179231133102,13.537235407188868,11.62105164515774
15,8.233214207472713,6.539026560143599,12.62679813990112,1.791673544206972,4.272586278205254,3.993645123015874,9.412353255472762,9.966155901522466,8.53912156060863,4.514435648150373,7.05322277296195,7.20058859520169,7.573734712348898,16.62203743808911,1.442959357788437,13.199255248029278,12.308411256894843,3.1733081964887284,9.955898668007196,7.450597556018019,5.7884123050514065,12.85350932682837,14.323570937151462,11.955237410775625
16,8.932829238764015,10.87199290879596,13.826956002697136,2.509402348124048,3.984232943231241,3.5212572925557564,7.791435488050935,11.31832181722061,9.250795797330245,8.639485148970808,6.764160605207977,8.518831887770004,7.519351702282183,13.664972421012738,4.739142299926707,13.002110847587286,10.951963499397683,4.86626622227972,10.284512069578321,6.993074925066264,4.318985307827033,12.247557242215047,15.038273468509702,12.179818090368622
17,9.37675526004615,10.321344905598623,13.830785115051714,1.4250503624052582,3.2161532441230354,2.2333963680516913,8.169734363083068,10.524114405322605,8.313538186251876,7.375910626807333,7.296402740231496,7.875310142312907,9.144799783740686,14.840631048004003,3.3238803214179535,13.469984721717148,12.107859609864198,5.338941067618975,12.072454317438336,7.29686018305434,5.556246658356145,13.235258418033062,14.432728908980632,12.84464812520518
18,8.782423386349532,9.805421167764242,14.27050228675895,2.055650908684463,5.036126720828507,1.8132628032565052,7.779082460136593,9.707068668585425,6.852240826448217,6.86444056930176,7.4913496761461165,7.174192865433292,7.509498192100599,13.379072775585891,1.8467234732044755,13.608492969223779,10.741519408627402,4.777163157824431,10.000434822988694,6.663901733784307,5.377560942018829,12.791857096782799,14.324398234463231,11.682575924387384
19,8.302666212793234,10.707546314096788,14.631255706259228,3.3737856426503354,4.76441079158038,3.7682423504966063,5.712609475216464,9.237779031219555,8.169165999923946,9.030878187778992,5.482868152065864,8.700950995892631,10.248480481419504,11.740828750584756,2.680476461894822,12.114438915717086,13.29563604157129,5.832269410378643,12.154881847707902,6.005809618193331,5.478177846846031,12.810852326497224,13.707093035208269,13.617172994863697
20,8.146670172321114,4.868282534248757,14.221638238042987,1.2583994630887383,6.093973114349402,2.927834308802431,9.357393909652243,9.360038607676161,6.670580550777456,1.9597906698897596,8.425573542436238,5.347431459074521,4.205885579661577,18.039173549046193,-1.2540642096709202,12.952615098449213,10.659688257798523,2.9255066422584317,10.422857065619159,10.500539393152485,6.083906382236643,13.55152930260786,15.139857209709545,10.329746466742565
21,10.131515933739081,4.303155198271506,12.638980470674847,3.0043710296376487,6.552661543887591,3.179816430712556,8.109299265696322,10.218142689193563,5.552342174433077,2.3292151690436915,9.321538439461529,6.449056152164771,4.0797316940361465,19.341059563279174,-1.5429882257613183,13.955373940344879,10.123441234080788,1.3963230621448615,9.220351291822556,10.40931175183549,5.665209612203076,11.870005142154353,14.104600044211596,9.748579531296265
22,7.97907004742881,9.414746782708406,13.847282921468036,2.9261384067216767,5.390806998323638,3.9244319579851688,8.067895550976276,10.975627104795219,8.658013922051971,7.5267834914802965,6.237209804866075,8.38771157418854,9.223108123343408,11.945580929016147,4.784533372124789,13.228192851631896,11.990963068051533,4.816365494701049,11.666100821702004,7.603598497542668,5.7573780567805555,13.209752176929266,14.701912500809149,11.817030300035137
23,7.759592947154165,11.901807143620951,13.869646403297887,2.436782464618423,2.7887415404708165,2.9089486468217176,8.494074273512352,11.609061001394219,9.329959999165073,9.545752713469136,6.05702714573839,9.799005371628512,11.116311403110265,11.020373997470863,4.96526009584093,14.171070984855286,12.973985014783395,6.090559120740368,12.185600440760854,6.337902651872636,5.7140496645810055,14.601589114841474,15.581261989915914,13.664446744438626
24,7.579667344525044,12.307759751314974,13.53146333777907,2.376067165204037,2.5135361557396605,2.2459631963918887,7.7986193532676245,11.287803855943098,8.452200245109976,9.642269270593877,6.249172757729216,8.627913687842334,10.16622887027496,10.92568618264385,3.4775227548577687,13.329928801869077,12.407351392025786,6.006737926487793,12.790274320067983,6.243219545436915,5.573284823673248,12.802838660887781,13.258071509717627,14.02126808157282
25,8.639647717314517,7.9727089765606625,13.698975452299505,1.5426899227423923,4.845114475305492,2.818700198186658,7.449302015005637,8.705607038349905,8.183062232657319,4.532767316583849,7.321558760742577,6.586870575406329,7.148727294132675,16.119664162878088,0.38761242110736793,12.743546281157812,12.757114530326538,4.609772410977882,10.965257650158486,8.091759826517892,5.895190788672316,11.807032720694206,13.554037165423951,10.264523152863399
26,8.614581325382396,9.542480720499078,13.877246234725538,2.566425021761895,4.056638480074502,3.2611192136046054,6.567661795603474,9.876734092409027,7.734920380944566,7.404124445387448,6.731067047630518,8.266379376986063,9.714794602724748,13.60283109734812,2.368245585872339,14.636091536586584,11.773130247790913,4.462497951864009,10.648326027693729,6.050093216997726,5.8496380124571346,13.38314973934461,13.826282554515073,11.412396734594562
27,9.631081642790054,8.045461978464962,13.185106741263887,2.340474647710003,4.898040639647144,3.655785951050365,8.002172987472502,9.892288622949915,7.432948129008516,4.383137212250233,8.315824118869442,7.258471945276057,7.124911500728462,16.239469375262264,-0.24391169267259682,14.390376458298734,10.358882456111491,3.0238172410782442,9.625211304518086,8.38410041472788,5.890188649963821,12.00984693316499,13.644803599886625,11.999132705789254
28,9.886445570622753,7.709950688981856,13.273631276397314,3.007593172756063,3.5667831339362377,4.3759313975200715,9.254676686147402,10.709590094023426,7.948556423537783,4.96620379583904,8.68350666762942,7.810101312933176,6.812895988433754,16.021532473415256,1.095462046139018,14.315490044498063,12.019389624059857,3.354638365873111,8.734012042442771,7.9174779776137445,5.798985042892696,14.253013754194429,15.271199405454768,12.421670904697526
29,8.875458247867986,8.356694674930937,12.539083891103534,1.6819356460367167,6.537525667907257,2.941823220402426,8.124151113759561,10.7181445712031,5.760727559104579,5.42101153970018,8.191040200072935,8.200511478740621,7.428790413649745,15.260389407834564,0.904211150824729,13.805857237180378,10.060036127766963,3.8066449182248054,10.493543483371344,7.495071444308946,6.567664125262134,12.4303669137431,13.85283733633397,10.118064457015343
30,7.4430731680780005,14.195561277551084,13.732829681214577,3.131915944652486,3.361883463656757,2.180625455112933,7.0308488206546755,12.565527177326466,9.754714220621768,11.692352640486174,5.214960045418254,10.88355959210225,13.109624629334682,8.324422130836716,5.30464031570825,13.598444848846109,12.615107938813772,7.77322873499619,12.685993074503132,4.0577577938374585,5.944800824293647,12.250936033845905,13.839484707550737,14.95639824740043
31,8.356459134502884,6.106591224334283,13.3420374673219,2.2819917872033164,6.751757625516557,3.617578560738972,7.806040130167241,11.349736435801404,8.069623095924094,4.434151792448278,7.498053038779461,7.190666941947804,5.124220715734092,16.146386873178432,-0.8148639042010051,13.205698488049201,11.068614700326881,2.0547187417549226,10.812066243671067,9.182604374263178,5.0820781875488175,12.113671517217785,14.235003872438542,10.478482392343349
32,9.371286821335566,8.113844787113807,13.210669110040543,2.8049633722724994,3.350720684777917,3.6809980908247084,8.189525565103686,10.243145896628155,8.227045607119091,5.903017124159636,6.876173158398662,7.296776334479207,8.9303700408507,14.341636961181653,3.0831972692215097,14.071353506394829,11.160364915047559,4.327767241678959,9.72558884024953,7.572832482342924,6.101232267603301,13.827132056643578,14.511000354122153,11.817416678731876
33,8.266845072580757,10.196017182331246,13.249206524967265,3.1721168354902187,4.251604967221285,3.2226944860604485,7.386907279699471,11.9183272359382,7.878002916795472,7.7967408079288205,7.61338904822975,8.018055507624322,8.658367129681523,13.382784287159547,0.5326321803929579,13.707232504148434,11.641333215290858,3.376015674426416,10.525408163041766,6.523945558603426,5.48686534545398,12.736428545472938,14.578181228055806,12.02468239621428
34,9.721820310002027,7.311250131158774,12.891869721584895,2.87358025374755,5.202797860319764,3.967851194977918,7.6357487643481425,10.934066517920922,7.9780184156080365,6.325458293604404,6.950022208068334,7.2304090407273796,7.124519596893724,16.047336788544293,0.3452830777956071,14.417275314570917,11.507089795597732,4.220574463316748,9.788712633700806,7.173828384575463,5.6619151196618205,11.800981127557533,15.462507654158761,11.403241335129515
35,8.057264043722256,13.632840952350382,14.139821449327217,2.760961954616082,3.052275616472504,2.027001200506179,7.4817400657914,10.833567983836287,9.632294434457378,9.849842983745022,5.912467031678662,8.64886358970123,12.121397065040899,9.771275031902018,4.696430229447392,14.759210156885436,12.080263563626687,5.680260513305186,11.813718408567162,5.290518219845967,5.251369782396659,12.735866272501415,13.88983201654797,13.594394991895044
36,6.64226096476183,12.921588274646261,14.461389338536494,1.5401837527158604,3.78314697715512,2.95899791957715,7.801623271365837,11.846251092068863,9.950152376782857,9.825351563128446,6.189271942623494,7.754017056876721,10.915663207324993,10.46361788115814,3.29532591540533,12.87392391453691,11.661911877144787,6.117042753374953,11.461926264898919,5.217297611041766,4.658640061956985,12.67532941407012,14.007959102397297,13.497626580703304
37,7.568985733123038,11.399722905378692,14.02792866096365,3.1420001782762257,3.4340117775094776,2.8188720616190923,8.110616849955722,9.883545517076053,9.236489722775307,7.583445121684377,6.177195616221473,9.600457880122308,10.137429762433554,12.124810693628515,3.2154228318423885,13.614560779943643,12.351029606268579,6.573895436981803,11.29657346968034,6.647884320979139,5.35612032448889,13.330693885054249,13.227142745583226,12.177349882989768
38,8.182230068395302,10.106838900095434,14.014814610861967,3.3216224347220016,4.224717943756359,3.322006628689744,7.562264041132042,10.583791957052117,7.4278263967182525,6.097931550209719,6.29196999385314,8.41301358905838,8.589565111879617,12.447198060745384,1.5349116942024565,13.092991175408784,11.641244776713412,5.056080510289973,11.758662165690474,7.388955963188022,6.195677687798338,13.226638098824115,14.617112246489151,11.72458525251686
39,7.903775591356091,12.619047305996835,14.823171639648008,2.0753244373836837,3.3174739752204037,2.2505220278912215,7.5212834928922465,11.952960447443823,9.073389041605601,9.638678890718628,6.778188426291427,9.815365150390445,10.947402603255364,8.66568323112348,6.557426622932393,11.920005383294953,12.13824445572861,6.968982744622949,12.867196163729997,5.021613632061797,6.44880300251568,14.431399148464093,14.720955188932363,14.825249827130287
40,8.090321171495184,8.440763635980103,13.990122645845004,0.9847994838789884,4.2957462102177635,4.212518097743958,8.532353251309031,11.303494045248199,6.2785687624436175,6.572750633317243,7.94938879962289,7.281438458582358,7.93719724727872,14.529658483170545,2.577353148410224,13.036557292505062,11.333429950608753,4.521465669182854,9.433829309535666,7.721932165799098,4.70955828796586,12.712560670089358,14.627206148967213,10.761071280420929
41,7.6228289934139895,7.618783717684408,13.354542242977065,0.9912148454648231,5.492040452251869,2.5095903456047264,9.414978022454076,10.964787814679957,7.524802939192353,4.849210138316428,7.925106838255288,6.42874052971505,5.559606140339525,17.04543226859804,-0.060678604369646116,13.142001519188613,10.519390445250304,3.4279331194777827,9.337160266737202,7.855336976065508,6.279573631481763,13.90101782238704,13.881471241442153,11.38398848012216
42,8.514081620235189,10.829836068171119,13.423410128509511,1.787894299985497,3.362449603051704,2.5050618234810194,6.942715030388161,10.15666701778316,8.771003309288606,7.1061273271972105,6.98161362850276,8.533127966412097,9.574960505288903,10.92587320023945,3.4816793373852306,14.63305386500935,11.746535953341008,3.6482844570268567,11.3100339662332,6.648354874612241,6.931393072146664,13.626109291204957,14.438042379073345,12.525624918426919
43,8.605606589237404,7.68739507564562,11.767154093691971,2.9152867494287906,4.4064544547589986,3.666445979636874,7.754485538050018,10.246938425110507,9.385337018514953,6.630963725451189,6.762818185188683,7.805014382042345,8.775579423481576,13.858480345111026,2.752335184057801,13.250731588314471,11.876428460607658,3.6911251900911455,10.825590555017541,8.249747975808551,5.325179934304234,12.409455140228417,13.101687422216942,11.79641499024202
44,6.754434922356946,12.527511365476386,13.714756610768713,1.6220745172052635,2.714483462001028,2.6192589202697913,7.524123563140494,10.78099881832884,8.668777792666436,9.465187352475056,5.984280687664029,8.913877257066426,10.379723346374387,9.648691499497566,4.973351949839197,13.976937241759952,11.861342318094575,5.580175313732111,12.146474644514798,5.062168844725859,4.594776848065447,12.60386907991289,14.0696434907445,12.654239457843541
45,7.949744381185315,9.526158212607656,13.842339086543586,2.2211849055137387,3.6732623119459418,2.2664506582167747,7.412743437476356,10.377111818313166,7.552506131467369,7.668450850805555,7.713262257832225,8.164953252496629,8.585524087060383,12.892342504244954,3.054221565613413,14.305232833473886,12.64579765581401,5.01961419325392,9.549508371546978,7.0395613164592605,5.511420850501848,12.93452472974315,14.545232749169239,12.669663667560673
46,7.563193846602518,9.87265107107629,13.083282408801004,0.46241046794886276,3.027403897879723,3.268479853906702,7.611469254809468,9.782588571808214,9.786376239763893,6.653829633636969,6.612761211060352,9.348969718743634,9.671065428217268,13.554895399469832,4.416626913810601,13.420920077632447,11.877521982955965,5.61760027342469,11.972415664193726,8.178853320035985,5.555684045967933,13.293524364106668,14.037838533995957,12.375927370978653
47,7.653172889373546,11.335779568386963,14.345085643669822,2.585847887309513,3.6624427378954887,2.63605437537664,6.932017625132776,12.080510385412959,6.260870218848976,9.064329777062206,6.2247345134136784,8.403044131865911,11.680351865610653,10.793421823469801,4.62575670601132,13.61784021461079,13.24114195947424,7.70989938139926,12.388099896421604,5.826797064323071,6.787503934869192,12.623438046449099,14.005969028446463,12.935531189171362
48,8.921374699146588,9.712243834303724,13.145159724986264,2.340244781284918,3.9985757297900784,3.1328726157020266,7.825523628817797,9.867491936798855,7.394030526961284,6.816720670559674,7.2011870169456,8.9352288748219,8.816512517595193,14.518933612725744,2.518012286487745,13.148983251745825,11.831270130201741,4.586997040554787,11.687746149574117,8.403825600551942,5.345028468716058,12.12864144040069,13.836919125519053,13.874314057226837
49,8.292372316928729,8.833454643500996,13.968002177318617,1.6545327084988948,4.485296654602183,3.1499240367780654,8.06371719637165,11.183372009369565,8.39059835827715,6.045703412973976,7.660851328970422,7.041581947840826,7.774792915122902,15.450202932702393,2.256419105494066,14.053772895139181,11.094531199569257,3.491804685216645,9.9920422091751,8.286099937427561,4.2800954035448004,13.180090217845436,14.005576771515848,11.184294275471775
50,8.287555275529256,9.56203785612316,14.68826629053643,2.141643751369711,3.852945805769944,3.14118242717557,7.157466037131191,10.085847250311943,7.186942652491948,6.715673227477871,6.685265974020654,8.439601757101935,7.749736246609265,12.20400205434757,3.802903930358324,13.519038896325231,11.144630367083492,3.9543012013938625,11.61570756602315,7.01110104096923,5.542177334140506,13.403770372506493,14.705356589364484,13.348852071777088
51,8.956318258826293,7.581711583619642,13.932523650027576,1.7402749617171958,4.755623483003132,3.2374292646854688,7.550751258534617,9.145684545175518,7.564732926492086,5.53524040170724,7.844623963778653,7.3699553044639226,7.394364254764316,14.525222613785832,1.7117233232934204,14.724995734634337,11.32122670224547,4.1557616097586045,9.01885981524929,6.589328082459539,6.058928894701623,13.745591173012011,14.842019575107754,11.25429443180675
52,8.041466602710818,11.674302976770258,12.904160238528034,3.338598185875436,3.8714829858087554,2.2040337291652086,7.87467810460239,11.311478506758835,8.721962567481587,11.225383378815447,6.34085550178303,9.450935370941526,10.093260162007331,11.625123165399614,3.902594604004377,14.734931963952166,11.618689873364,4.725576646387812,11.845900346119086,6.020108212482671,6.040454033926582,13.346454824598174,14.9244351442887,12.790156295297711
53,7.66519691562266,10.44588515706822,13.605432076497705,2.96684401803208,4.787369566013102,3.034718909008673,8.36033458173064,10.88781039629407,9.082756234403572,8.233597687549914,6.6228294964200884,8.552901890538115,9.841432051196882,11.372054049902697,3.674294451699831,14.365930522777411,12.133065819822098,7.142635008043985,11.788958115342416,6.645540293709091,6.4191114443009845,14.084798330890585,13.48150710532954,12.064890235893493
54,6.8655673795812096,10.496155018425776,14.554837879227327,2.044338957736856,3.21237083987827,3.1567991395498933,7.783992839447945,11.548011467982182,8.175911539244302,8.466836555582066,6.766988023282628,7.894562837704335,10.233994568809823,10.177457430679725,3.631925678301947,14.06466149150581,12.566513525280634,5.144414677629175,11.94439156854203,5.7210851891828085,4.963787989482718,13.613318627855168,13.662234113336593,13.113829522565661
55,8.666935492131348,9.523802110953223,12.095633486100262,2.080768258685246,3.5410275230491286,2.707631299846284,10.197325656291888,10.468720459530806,8.9015013816376,5.980558118101931,8.419481149225266,9.150583352021924,7.681574496585418,15.517166752657442,1.9394771559534276,12.804526646122838,10.081864177836371,4.679451150493663,12.001592863700617,7.523418409486952,6.322420158052986,13.99415944029196,13.026895221145748,11.352872286431422
56,8.092381343344098,8.244185372085422,14.048421491274192,1.1180602315520127,5.195431490970987,2.7486517098498697,8.481710252611434,11.081520915385909,6.963596408582153,4.783116825173943,7.467000938563748,7.223079472850825,6.890039795303474,14.308070461419721,2.3949071846351786,13.852584662515186,10.692906646241443,3.5065910192498633,11.713006523365674,8.785729371889389,5.026900465331781,13.387466619376168,13.075778299100097,11.554641017563227
57,8.499053569897281,9.521859857561477,13.86405343164699,1.8668792947627324,5.26915099260468,2.419033191192766,7.60225241549473,11.959216633325992,9.188250926240922,6.792017654377779,8.327294669917961,8.249473367659348,7.45037857638919,14.283072859360045,-0.8112092751231805,13.33321605918754,10.27959161397234,3.9409866435050587,9.821725081634648,6.438004637797428,5.214357421070588,14.041725587785983,15.10416131945172,10.986708340924238
58,7.915002226383609,13.104648800032919,13.129559104676744,2.913054455329323,3.3066572957623204,3.3796893479045202,6.572998051279756,13.092037926337216,9.324846842364991,10.283080492008601,4.151563094955762,9.525669153667904,11.756963514469241,9.003879130056783,3.580985605868653,13.735534132934644,12.820603264267412,7.222752080722617,13.03347545190813,5.09114229081028,5.404640690254093,12.076857767701311,13.386305859796945,12.462083834444163
59,8.42989996735474,7.888106451189188,13.127620903528138,1.1377530756541807,3.4866878433981734,2.1718373624629934,8.503639100704074,10.835958355945928,8.446059444517202,6.036108031612208,8.138583420853081,6.61286492677828,7.06147673118595,15.33583539049052,0.3857407721448598,13.499494915786858,11.287232409113475,2.824587372538258,10.539837720024668,7.4130483685619675,7.067034561912225,12.32271953640093,15.259816510479096,11.301105280672859
60,9.366014615224733,9.988687282817917,13.750136545029733,2.5124833787705274,3.8304565222739693,3.0663891013373337,7.918972064304009,11.035358233453278,7.3586290082739865,6.768748011273216,7.646892057805782,9.403136706746146,9.167467528595333,12.936182954400511,3.5306005828569154,13.414201995873393,12.54907043399924,5.478665078179709,11.524385863034784,7.170410274259375,5.9275384075359625,12.56379065010119,13.727604353572104,13.365083081016127
61,7.3951213959920015,7.430983544015044,13.26311877422322,2.8329770166309776,4.018719464240814,2.86660239491439,8.303372059690787,11.095046995712629,7.792246524454485,6.545847173484093,7.566686802565574,7.206500072720021,8.015071858124035,13.789217258291092,1.1742440107644907,14.813194316965818,12.01944750614386,3.027925301515605,9.510542457270386,7.0365478605188185,5.925583310523878,13.008223592380938,14.386181106455382,11.283040363192901
62,8.519040763533088,11.421507783294937,13.544827599086208,2.226455081307602,4.664501718968031,3.061520281066434,7.743753221529819,11.58668681728815,6.849296464311099,9.037831874227376,6.876137921098557,8.26702793029829,11.069137439585415,12.725649245574864,4.336336168663056,14.757380280737433,11.031936779417684,5.468863283208899,11.069236251556969,6.132460877289847,4.813349925641261,13.041034110032712,14.080423282840153,13.702378577640022
63,8.483538466407087,11.353182806420953,13.147164808718266,2.237716758592102,3.889660809202805,1.9337452249579519,8.285513718933858,11.722001285697855,8.990773863715432,8.985979687088241,4.770070622596687,7.565211956045187,8.878230432739231,11.995892743711849,5.430370769558346,13.771017106224985,11.507943816730226,5.312254467203095,11.420243653918892,5.7902154975037226,5.885136159014288,12.903790121589012,15.287675507039717,12.562789846292922
64,9.44973631814759,8.003075618210142,12.87507691104057,2.770817617808111,5.857040909977984,3.262479337271087,8.31030426195107,9.458889388719747,7.903875684444604,5.076447524846414,7.031965205520592,7.727079115903114,6.089058046072059,14.783701024612741,0.14156333383112818,12.351553307364314,10.799218255256092,3.6527334770542397,9.573151385691165,7.7261541152095035,5.615393982278439,13.336652867358016,14.911849584148687,11.713548030635437
65,8.150544076051073,12.165123820885073,12.719524191243112,1.6785653790488861,3.716102741964047,2.1292732373871965,7.974022500454858,12.249648705141798,8.903433111352454,9.27702248887659,6.281092531411531,9.701976400298259,10.922478696146818,11.289760011507727,4.4916623588964875,14.328060803177525,11.194627600033742,6.250533741976876,10.999979856646355,6.9712698500207795,4.710648794332684,13.855971612964598,14.109439218293037,13.465017992763794
66,7.603511470289438,9.755595470637996,13.120996374802044,1.5649776386298266,3.207707650943539,2.63058039593326,7.475980443313528,10.530205369880278,9.65917860754513,7.146338703383685,6.7473959275000475,8.193862751979465,8.163806470508597,11.487714232547546,3.6126539963639486,13.974699710850945,11.954920853163891,4.927186894241231,11.245073842101482,6.946091955859368,5.906131000310052,13.883522344154143,15.385441824927115,11.992392216898914
67,8.751436667400242,8.501206399033935,13.758973657693982,3.709248857416116,4.5957745256364015,3.4761442189190443,7.825337909004775,10.031360759253802,8.426393449400944,6.486892739757058,7.336594601422224,7.695872137492899,8.29755396936819,13.309722756541506,2.4285602333179614,14.205660552451134,11.201988847682777,4.113147888521669,11.042487995874236,6.747543821290601,5.885653966949237,13.073494785762595,14.438751204147692,11.42828545755462
68,8.63964993729829,7.813707879434688,13.683531984850141,2.8053677425397168,5.263011261954793,3.9960375781138247,9.937352059718073,10.724900382631258,6.908892572353768,4.267807791002852,8.12238070098559,6.417928961238406,6.385711910276002,14.975273688799401,1.043809613424425,13.420512830777785,11.189272871541084,3.679982376536988,9.878980709241425,9.118040520726607,5.795515463149159,12.637068065881033,14.19573344726888,11.651094511661467
69,8.043309417382817,10.423373754749585,14.33164266937224,2.1449224768876642,3.079994537776988,2.6492353570163405,7.663247794051973,10.175534421930541,8.971183924334017,7.564268323108465,5.535883956067002,8.33645168383746,10.418979138408021,11.947867784187904,4.912000258965002,13.476168295278322,12.005990873592573,5.004278231693524,12.835214642476569,6.521505188805361,6.365000426452333,13.337358222864806,15.012246321854677,14.011625787909379
