row_num,province_0,province_1,province_2,province_3,province_4,province_5
63,31.97653258953148,17.53243196753873,39.569811663786254,46.60910281723276,27.093616699441924,36.8598485580867
64,29.763025555561423,20.767119340580166,42.69574700713477,53.16017944922291,31.245014716706944,37.23166066421119
65,33.538867239270374,13.433894821913878,40.02910735120235,47.76237485038976,27.75020742745016,41.15968063332598
66,32.285823950753034,18.828725674218486,45.29996562082754,48.560222287633344,24.822047810399702,40.27210690758456
67,32.293342081935265,19.5186808818153,42.41893595079744,52.677069480235915,26.226622477984137,41.1203505661465
68,30.769739495851063,18.38507387699072,41.759691159583674,56.526178319024154,29.089493177367565,41.199023772974066
69,33.568370589914686,17.874074628041576,46.12189083857664,47.912702028420696,25.063102741252873,37.97403770472667
70,32.06712880519103,16.075125496240158,45.35878035667477,52.714587524541514,24.88320312534018,39.71990218369674
71,31.621234203235147,18.12968170578763,43.912063092570335,53.44357751728794,29.94502474041125,38.35280646930359
72,31.039374496552256,17.257870972929176,39.30222255215348,50.54876019327,28.595829493851454,41.585846548766234
73,29.48302595646557,17.051902673058123,37.089747824127606,46.127215192146764,26.74517605525239,39.62306122113658
74,33.777247694098484,17.53533016172264,48.13953711877313,47.60983196973399,33.975714221993854,39.67769020775974
75,30.69599209744446,16.256189679130213,43.37209463141468,46.65735046773801,24.741853712693214,42.882864070182166
76,30.537040252825783,16.518492824125815,39.1945391520468,45.32376007931333,26.604655479420238,35.85561543412758
77,29.125973947724066,15.632506550811478,38.672662918989076,52.22106152321722,25.871751576562012,38.2801452827712
78,30.80289014310412,22.126747579611646,39.652780243819905,48.0326378755206,28.699598197524505,37.5146613638785
79,30.486062917534888,17.577256669191136,48.75665141465298,50.92628113999025,33.61661756147552,46.114792322520984
80,28.502419500191007,18.032099628699925,41.8508679463806,46.31934013522234,21.09542292175859,39.6178274432963
81,31.79554695461177,16.26332879951852,46.10346660305299,47.64753776866609,25.46058908748373,41.2568699255358
82,31.197974777466406,18.25933096798729,37.923863867221186,50.90607213945577,25.85703105806127,39.743825937035105
83,29.643507029580704,17.070299366300993,39.324517822111595,47.82351280747526,24.52438826528755,40.45974352583598
84,31.815788472044176,16.250118832592772,38.02227574768733,53.156911843833996,31.518611731662755,38.241086869886345
85,29.865618959187394,16.332495187674002,42.08137386112031,48.90714291959559,28.669111916929772,48.44760812407184
86,33.92910740558949,15.013977269485432,34.22129413765934,45.13153222231509,32.93031268700228,38.89495193852996
87,29.55030828892678,18.98544964474076,39.9381430684336,49.24696922289484,30.41506503947531,41.11223803587639
88,27.36555133543013,16.822064460125688,43.51989653627854,50.447850118252944,28.28553266513373,39.92836387654074
89,34.23674647660853,17.950247684887206,45.29008809275265,52.203982029876656,26.568999621364824,40.67401295102681
90,30.48865197879305,14.800931192376993,41.48389172192006,54.4660809942228,28.716428906643205,37.870951067967525
91,33.694389669748226,13.617054136202563,43.48361936854846,50.55661696725722,25.550063902699087,40.58764375045901
92,30.82407160813643,16.095914769819,36.57529002715349,54.2954065130165,30.00399065947482,40.72184503121633
93,30.314624470590786,18.435539238240203,37.76909225279803,49.333492430878565,25.091966681066918,35.83199429406464
94,32.075587749388944,16.201859439944656,41.790604651720734,43.00099773507305,25.493538390310285,40.461580683138834
95,30.53822875151234,17.070632497796925,41.225125901793405,49.00919760135641,31.198173117009226,45.15422954247942
96,33.38841950989416,15.605501836863429,44.46334545364677,44.26397233086247,30.680943003813745,36.175015999559946
97,34.317843228508394,16.707704125077896,39.990747511378636,51.42102183420661,28.552397782206604,37.53003806847258
98,32.08770398590424,15.263297671011582,38.54378849650446,51.394186023843304,27.82822756326724,43.19361139805054
99,32.350907356159894,19.122935655446497,39.38771909051496,54.316983373580925,29.695401312628825,37.21389187256755
100,32.480277003561355,14.68053939464629,41.65243286781614,53.429993929343354,31.834161823760233,39.91620723684747
101,35.023359213838134,16.845554357517273,44.53503055621956,50.49878615497204,26.460566212775127,37.11553852121955
102,32.574726000948246,16.535062187565444,40.60838328610722,56.954829291436376,24.820237949151803,38.3622413541792
103,34.933355043337045,19.22619166354164,36.41678347182281,48.141939620333346,25.847267666854414,42.89166581959449
104,31.27980113835915,17.01730638121642,38.40034130083061,49.5180465996506,26.131254383481313,36.149978278306456
105,31.8438258591671,18.833500449758695,40.60707789153344,47.287898885752995,29.28625318581837,38.72603949189737
106,33.55211896275235,15.518545332288994,40.21306026354504,46.20324153533019,29.42128027167844,42.47654433869134
107,33.192962365404455,18.035772540736343,34.717072216974415,46.6189510189292,27.61903089747473,39.876028691116275
108,32.226392671876226,18.105113360830877,40.727684974604266,53.91482543729898,32.52572720352471,31.867418476497562
109,32.87351435154672,17.89734247231224,46.28214139575456,44.738900852040686,30.53229698791816,43.99975855409355
110,31.04575687875767,17.695011472122538,42.51530426249112,47.721224879282914,26.728498864835743,39.17102099401199
111,31.12909389701422,18.589476182553724,40.59390187487266,58.31409790682135,25.22191501886749,37.56118792192176
112,28.17438773976906,15.561349843848898,41.71608006192526,47.85597947832083,27.063325042278713,38.302574022561316
113,32.1356654432393,18.416518468645393,41.7554144607961,45.55538703820722,33.023999664765455,34.623307439264046
114,29.43821256770406,16.830830246465645,39.322583482219734,52.38217358094245,28.03759018331153,46.81956460591246
115,32.46055619006648,16.052134736889,37.31794432639823,48.13402627935501,27.577697076903885,42.7229338418549
116,31.26379734333078,19.757548947738954,41.333162605843846,48.68992759936893,33.622583202358754,39.098055065451256
117,32.35513114627915,13.613246877879856,45.86921182393647,49.00674233134825,26.220126855290122,36.858394757409734
118,30.98610447517789,16.623358549694718,41.31895859490012,40.805349268561784,28.14323055328995,38.84674730408782
119,27.722648854949696,14.326855376446929,42.94469161180384,44.7703241724324,29.312033492926,40.63926100618675
120,33.86641325516779,17.951976414201507,44.36359175182509,51.395028929324525,27.5226242555492,37.84956411285806
121,28.670738750237817,16.763211466708995,45.28252956261673,46.428505164887994,27.241631360019365,43.97064284172015
122,31.54301747067429,20.208942312062693,43.91626874376186,48.34053206046417,26.257136656895987,35.15422120337832
123,31.584958830623442,18.22643667210806,41.52707342226053,52.20793097091453,23.578294300978012,37.03312303829928
124,30.064711495927533,16.214814094277816,34.8389782658828,46.62730761604968,29.874096070284452,43.37149929401217
125,33.03577081882288,15.494955676994437,36.02895822626133,48.04926271410106,28.346821343542068,41.04127281960007
126,32.54700863529208,16.370417440875087,41.58724284964222,47.78571182668208,31.741979417911065,39.122560350497764
127,34.334083007967045,17.876067798543488,38.388190305741915,52.80224797791839,27.406263466995483,37.32652375947454
128,31.0949617628929,16.225469813017874,43.028007790705544,50.69277029347169,24.04739700543825,39.51487773640149
129,31.334475063111498,18.33999757154085,36.89058102741854,53.19701712478362,24.77500272320487,38.20241960544835
130,30.201690056790014,17.45297518884645,46.1292534850097,49.976092694815485,27.255793856074696,40.11008023217111
131,32.92892925705475,18.248015019527735,41.16445109165837,43.97562945717609,27.821798616827262,41.833537631262416
132,33.88519349006259,16.980483476840014,38.47056527328367,44.991603148820744,29.82566011380951,45.20558302061334
133,32.29376883846116,15.406426204204902,39.350621726052225,47.746535007706306,28.568917245096916,37.64441174232472
134,29.58000922235955,19.58586438926647,44.23814123383835,47.84903973946577,26.56430489002589,34.63278400869523
135,29.469754886406314,18.026157963670972,42.99230227050481,51.051368230787205,25.349875678244487,35.28522636616079
136,32.65254956013234,14.800042368152923,42.16508524457731,52.87714258573448,27.440282412808827,38.08238257224576
137,31.148693789347433,13.111489372807668,41.41604377383941,50.5016836815172,21.574129629627446,40.75714890917129
138,30.97998313612126,15.006962492971505,40.598783448332526,52.113307771646774,27.2542441116748,46.148687968263204
139,33.2768686411174,17.49574616878858,47.73708133224004,50.30984057237535,26.434340241966076,40.91461678293983
140,33.77384427549771,18.243873858857192,40.74686595883402,48.088622597613444,24.87937830750871,41.75088248754192
141,29.542500240242617,19.206889162605933,39.29581943832647,47.030051353391144,26.51381978674136,39.85708257214669
142,33.4230191623734,14.835295319527592,40.61011701984816,52.99233707780416,26.268008133049932,37.432517340917755
143,31.910698330468065,15.880089000139243,42.0191282400495,47.22906648652369,33.713843727267474,39.727809850050726
144,30.952904661021748,16.934692300529825,44.25046807372511,47.89828690013929,20.238766194981842,42.51136706481563
145,29.87671984368705,16.710295948285207,38.24894432256366,45.49833066244821,30.266165524885704,37.36496383826722
146,33.14318351267966,21.021711428827825,37.68661853082996,48.12018884220255,29.12607559383503,40.70502818818727
147,29.681670732815846,19.69743742088364,44.41265080356753,53.93697375166796,29.02542088402209,39.74148958604379
148,31.044817678120076,17.689403434918447,39.203207023408,50.7967632818259,27.823487771219863,42.10462105558194
149,32.86211301744923,15.033664174714728,42.18985913917714,53.2847781541361,26.742787310854055,36.28422731597526
150,32.077236184884384,17.191724931190098,36.80772529617475,48.891108864801325,25.420512171398297,40.3099387704567
151,29.9077182883398,17.226834799725683,44.45662399323932,44.66298216933334,29.22703809169502,37.558467054584455
152,30.14673565735988,15.67751823409106,41.777118262540405,51.38696131288004,23.847977457709092,44.239303071865365
153,31.48167942479173,15.030218123674564,39.743478365619055,50.87202959659061,31.744364193759743,33.62998450270574
154,30.15134620956768,17.49727905212397,42.5043646060836,53.54358858798956,25.846877684200685,35.49506843787093
155,32.2105862446889,14.807537346132982,41.931034530215975,46.92726370512842,27.29249434812133,38.018955219088056
156,29.82698946521372,16.40869683865616,36.0623788087004,50.84429640393371,26.697979403834296,37.36139727722956
157,31.041426156975497,18.01231207554486,40.98119675922832,52.914556591881876,22.755223317353337,35.9378976048453
158,29.153890468548134,14.72827750032133,39.264836892442176,49.96784855575444,25.997455306975002,38.42545606822925
159,35.09230609596715,15.05023507867126,38.742039396124596,45.005285869596875,24.67363891226254,39.33263746591182
160,28.192075197536745,16.86307825927193,50.08837353828625,47.495403028437096,31.418327480018743,38.37853979952246
161,31.16341728522949,17.861495912357967,43.646791674513885,48.30824855299334,21.721232748921704,44.358005197355126
162,31.38533448508389,18.173882604802895,41.24948069202165,46.35234237481994,22.379219445165184,41.42389583076521
163,34.36179008731611,14.404484399923819,40.36300809367784,51.858744043034065,28.578261885373713,40.626055244043805
164,30.525581183769447,19.56503192300621,41.02222417920658,44.377221069765085,32.50769772124882,38.507328486125814
165,31.888514463933166,17.858145446679053,41.0120460795507,52.64718686712369,25.644028914757456,37.38629160550502
166,32.87331838810254,19.442625545639928,44.59932593731829,46.711359714406655,24.849362909079574,43.30990811798296
167,33.007802690161576,19.251406207562884,41.4934933574296,47.41633510666414,29.02373074871295,38.10678294457595
168,31.688801808938713,15.719410814073726,46.36585601043906,53.16178370152673,24.069698920156654,35.5755873106824
169,31.922321725775113,16.143030442050993,40.94551730182832,49.61050814114374,26.549012026224396,43.23324201284623
170,29.394303224241714,16.70813813452874,38.52951139755171,47.63551418508408,30.126421875325512,34.28758676765569
171,31.46161301284,15.443050653627935,37.494243348494344,50.82155674131357,27.383176032948903,40.79721202445344
172,32.36861209517523,16.65829616529973,42.309199980342086,57.899706107810275,31.43173248961663,41.52097047826379
173,31.81826272875619,17.510936647766954,43.50025656896854,53.71795897639288,27.12746642950758,38.23698235647704
174,30.81484957822905,14.749761901483124,38.55486132905216,49.50876794270643,28.718907061525886,40.48305024494803
175,29.750695869327927,15.654680585534585,41.21136858855773,51.580553076692844,23.228117208475393,41.11442829827178
176,31.83267656643986,21.440384282939345,41.28191564134124,50.59310783670581,26.47346294226733,38.1746299105219
177,30.81730938995124,16.526263935646547,38.19549684488665,55.20278764333405,29.71312112910829,35.78516805478115
178,29.27057792271502,17.212749108752597,42.16508987349822,55.35836569897864,29.810528445649545,45.641599128813205
179,31.3076903633295,18.76584973275387,41.16890110995931,51.38811892825535,21.02916271533804,38.35824766090657
180,35.58238430719628,19.436870980824022,40.03926675815785,55.85511144278983,21.433725569021213,37.956378477766016
181,30.282753905623245,16.55716457991158,39.0518548131188,49.157176162694704,30.08742839563204,39.89768031030577
182,30.158676333385536,17.542050926794033,42.169852227275456,53.703265205149535,27.395290443795272,39.89620443703912
183,32.88027152238951,15.938691106496034,47.440997333741194,44.46765820350738,28.336680448833388,39.9039913245148
184,32.3037745865678,16.96570779324985,39.73551663497019,49.81273635838233,27.76602805692532,36.8723379125868
185,33.05912841755928,16.299147463222155,45.700817186597774,55.335640808992174,28.935138629251384,37.53687055077085
186,32.99804273771214,15.208749431937044,35.8367271691472,53.51437459965304,25.56889159769918,39.442533780771996
187,31.031476397285598,17.477561891287966,42.98667654423681,51.092421060614924,28.62623173394967,39.368466731853715
188,30.781529942301013,16.35285748419568,40.19310004348861,51.8479653820144,32.731857600523064,42.69882069994027
189,31.919621472442024,17.195201574666672,43.83468626511481,54.95485940611276,35.071207988433486,36.38727688676477
190,31.177008647324637,18.510905270735314,42.66821711525384,52.20471258826408,27.64532529628239,41.44918297814509
191,31.423076773815225,18.05420656113412,35.52017282596944,51.3588594309025,28.036704205583717,41.456151990527985
192,30.59933959620016,17.522668585751823,37.74057235604193,52.77037516015817,26.518923700891694,35.42968830291811
193,32.50380209419279,19.494395233579283,42.18217283317318,48.074317737259236,31.64278682514594,45.809608319502075
194,34.02695612988899,17.864771545043467,47.307656673958036,46.91128581379519,27.71647950473565,43.06386157561334
195,33.08357036973592,16.08194641877642,44.7643785726475,52.71819076210099,24.067683644018338,36.58372123719485
196,30.182750839430067,16.73004672738811,40.528435572100605,53.481400025310656,23.229742151634422,38.63007824788291
197,29.071761030907744,17.04557101886264,38.566538361507455,50.79682638406177,30.23402424864825,44.914586785309766
198,32.255673096122564,19.08167111309297,36.173048952215815,52.549470013912334,23.966265544446472,36.01851976412205
199,31.81404085928456,16.085603380981453,42.67513455020891,48.70040177737941,27.19069558239543,36.5384133052768
200,30.710603615838494,14.590999580173268,44.694103591331405,53.25919243321107,30.016673245761627,41.21616945448025
201,32.23017457676433,16.516627460224807,42.94282687797238,57.96222291765969,29.005552002347358,43.44212293587458
202,32.851069969602825,17.543883035748266,49.00479335353074,52.80574907483159,27.027013019765278,43.63852606624989
203,30.562651305212967,13.808083981285357,45.60067029517189,47.383505530319184,25.499104455228203,34.052015281573894
204,34.70901959570411,16.918846373972084,40.60743240114495,49.662322193026846,27.551389945638494,36.07308236891852
205,33.592342658620616,17.67922019154041,41.33279779126644,46.95298518483823,27.57315119409423,37.86580944096252
206,33.205318300556826,18.943835694077382,37.729624039444474,50.18921170872598,26.14659698089494,41.99784064596928
207,31.492004582195783,17.431143895666235,40.88447174099156,52.3245037585949,29.686947732563684,37.023145538129725
208,30.23422492314707,14.646250831770736,41.29494162149297,50.458076761554466,26.021373645774386,37.765745374670004
209,29.281241655595522,17.962663726371378,38.36440483416293,49.4444695676885,35.21017465984864,40.34851619731492
210,32.015792246567,20.040823855615074,34.967687401921985,53.124253640199015,22.719652619086045,43.22074646486985
211,29.652556544337784,17.52617856173984,37.22980896470325,56.676204108029516,31.21041980471322,38.49465363770134
212,30.872662695986506,18.240778088847144,40.020215020427784,54.62388674273201,26.702223858604093,40.88328697330553
213,35.9860594139743,17.84757166190046,41.534367134695245,53.428816086444726,27.800635472348265,40.11756380554686
214,31.4967289175889,15.752947824403233,46.93606340564,50.232849301818234,25.813684163600005,32.0735602218098
215,32.04186954688701,18.113371858503537,36.75246124791666,51.7043334613171,29.81307201901229,39.8885161406307
216,31.145007294621667,19.930241155988387,41.15173907512244,57.91329083364035,31.573065710253456,39.2074906179238
217,33.0821725403379,17.66835633761617,36.880725527935354,46.86372714808207,28.23705737302471,42.630714685653544
218,34.18417512902644,18.364506767704256,43.21632797155572,42.1914799144295,26.58671349975573,34.879409438294815
219,32.325354667396624,16.344407504525236,39.75133253640166,42.53975897616424,27.13063250237012,35.73841146272571
220,33.12073241510673,16.76311718888303,45.69358630122751,50.11466035530374,26.60303434790363,43.934905282381195
221,32.05334342832253,17.675159852603176,37.42262248565407,51.10659175194964,24.002596545261376,44.4276572717829
222,30.93281866826517,17.55787044395887,40.025322107908984,52.08640387993841,24.521232303216,39.072497265958575
223,33.70698578760937,17.802416722802825,39.15485970006062,51.03771265793977,24.596917341536244,42.721983759902166
224,32.96457997655601,15.822422508077697,44.86616630262614,52.99098477043661,28.748598920191966,39.46585558868267
225,29.206737186987844,17.45093788352392,38.55371764232242,49.87555037008534,28.07773209212823,40.18226377345233
226,31.27790797939641,17.149151856206828,38.562792996754695,50.10617055426397,31.220591128438,39.92987555523835
227,33.75586319674862,15.163392430101823,44.45018022726897,52.15657643026994,27.198009053918717,35.91463295647709
228,35.11495616271872,16.47009337699336,40.75275329522685,49.2890354483537,25.292948259218573,43.73266232308706
229,34.27996983756092,15.239252168177778,42.78330464083973,53.673690874660224,21.96152860549641,35.02696231777885
230,30.092898217533673,17.36678379646622,45.866275051116105,50.75533517709975,26.459623501302467,38.93028130295155
231,32.61615222800014,17.873775227412967,41.101482604129494,46.45221632260221,29.96546508772157,37.763620327718264
232,31.651660536093242,17.76204360834872,42.282573694666794,46.77293618478885,29.859229360557443,43.85423535269855
233,32.80370092585546,15.774362757705093,42.81004576103228,55.717855204605605,26.42366678825593,36.28626100756485
234,29.102942372919635,11.968482712873517,42.52376793073928,40.04066747247934,23.638327113109135,38.58882097232216
235,34.357812444906045,16.537128679731282,40.05634787446653,57.04882030278864,20.39867009629232,38.13976945913376
236,33.742793109415615,14.136769539767972,46.95022852763961,46.826320210950534,29.117652626942494,36.340851925614416
237,31.84701515053282,16.867302294981773,34.121191949653095,48.64205696919363,24.39931653452003,38.817648518088085
238,32.13202647069875,17.944399170244154,40.496381661937036,53.19671345511632,31.147212678690572,31.34898593436248
239,31.847859012381974,14.099829163424523,44.140744091443125,54.610712051794934,32.211371558319584,37.42903964419578
240,30.390862797263903,12.940043723275037,43.44423777862753,46.83618331245037,30.666634976677155,37.220958236249146
241,30.246442687745557,19.25761811394015,37.25108139561852,53.071563745747625,29.664689872438867,40.20202173151712
242,29.377607718482402,13.458900013621447,48.26779641249643,53.43252722528284,25.049336526166893,39.141503176499974
243,32.24851855024994,17.75042697803661,41.72345246047618,48.32774194280862,27.200752933141708,36.052498327943354
244,33.72391382417518,16.36040462467705,43.05955442823483,49.64331814201868,28.04504282489862,39.48415804145233
245,29.8420554576982,16.659780783249037,46.13252207079512,57.87024105083106,31.17733826723026,40.084141087099184
246,28.18034265259235,13.383020935128672,43.847552823642104,45.67495227553559,31.314474469593783,45.45924328236242
247,28.500615900313626,14.331690859918607,40.46018535248505,54.967719398934946,33.20250105089692,36.13140404678957
248,32.39499445966908,19.149949978604617,41.42469944350046,51.338011623709264,24.352731311979994,41.66434430051431
249,35.377359095456754,18.869351336887767,38.737616425896846,49.799707913500974,28.166640539264208,34.70285877264139
250,32.00575938179155,16.299097489099637,39.71536586436636,52.892592558469026,30.768297977486405,38.432667515475046
251,32.21180594151657,13.532687416189894,37.34104637076757,49.68352962505926,32.04994617185312,34.66582151231489
252,28.10242550029088,16.696520137874792,41.57936629385638,52.416850021908004,27.316985960487976,41.11536045450306
253,31.98373345992069,16.677417516618036,45.30403056101906,49.96321400161638,20.86481282590153,40.20890209844856
254,34.3464958749709,15.535476441323276,34.155285729402074,53.82958462160608,24.34417423742365,37.95754099800415
255,31.224488147715142,16.336813402529383,39.44989184382616,50.13415042408032,28.35965156485722,38.80643036794278
256,31.684703831635044,17.07214915795756,44.53788205717756,55.97185795556943,24.34504095771086,35.72139864046908
257,32.44656488683566,19.903504668473435,44.54292711264071,53.3082186261736,23.706023867160855,42.84705120030278
258,33.413446742459456,19.29308568495545,40.41833825400271,49.21401662056933,27.731838138385733,39.981672301523986
259,30.56592825731972,16.036279724415905,42.06730362941544,51.74533310197828,28.373569330961125,42.848310573119456
260,30.49634678110447,16.743363701068706,45.46913663277906,50.164956883338974,30.610381867709545,47.40023984929401
261,31.41928504371114,19.701928096856903,37.83781313234612,49.97066211119129,23.05260513776798,38.7856778786512
262,34.08256375838925,14.992472626278872,46.023655403945504,54.97340583483511,28.403256614772243,43.40381237395754
263,30.284795764846002,19.11344326466059,37.88301060376223,46.936788446058316,33.847423801359994,42.732612639646334
264,32.893089649304805,16.33046954088403,44.74736204052682,49.59304408714396,30.561316004531918,41.72651182035743
265,33.57054928075609,16.126762396463768,39.56419370355506,45.732133435607324,26.922964035178843,34.3085646670833
266,31.833385148490382,13.36009317137459,37.17747375139584,50.447847252789266,29.254868367280764,38.28104267704899
267,34.107313210410005,16.581580304063834,37.08074846973505,48.710911302498104,26.92906214343655,39.25810748346214
268,32.94924140732672,18.25690934835125,41.60559230369566,54.14686264694513,24.6393015656041,44.959081438117074
269,32.39568883854025,19.89520601085395,40.137779744110894,53.82102364165214,28.81523251385673,38.35818874113396
270,31.036405454295064,18.71682319704432,40.68814614341229,50.46255925166291,21.2589396690407,42.63821599630405
271,31.237809874719144,18.28977133649387,43.92742694363787,57.10743650361566,27.313973922460885,44.10686777364245
272,32.102369684480564,18.242959525014545,41.71649736134523,46.83409816391366,28.975302305791033,41.28520152470177
273,29.954664951282147,17.47515292102531,40.247620307370205,44.591107245949985,29.991600093296345,45.86376347976866
274,31.96599758223665,12.860305365359824,36.66326847767972,51.49972325263617,28.393163461148625,40.687923901506174
275,32.34891089211092,17.380092100962422,39.744677525366846,45.754160991974786,22.35779064996554,44.73491040613783
276,31.717058002428185,13.96180302112041,36.92144964250343,55.6136537042852,25.094207992778113,39.54354912689019
277,30.372522729869136,17.193681620601772,41.58318371331258,52.785392385848375,35.46037460579455,41.37366721801172
278,30.686888224413757,14.004582149047067,39.77490208362535,46.66719190053247,27.138316733913886,37.219300180922374
